2024-01-16T20:35:57.020931,9.076419,-0.038307227,1.5227122,0.26145032,0.05131268,0.14355333,-0.0018159154629532573,0.0045781004972765315,-0.0026498816755470807
2024-01-16T20:35:57.622945,9.907207,0.30166942,2.0853498,0.2687807,0.10262536,-0.06841691,-0.002783326264656928,0.005541710656883923,-0.0036065854419274615
2024-01-16T20:35:57.859099,10.266336,0.1340753,1.7286136,-0.3042109,0.10567969,0.31520647,-0.0032629971697966773,0.005499195165491623,-0.0021696853247256094
2024-01-16T20:35:58.115099,9.258378,0.01436521,0.78769237,0.21197024,0.14538592,0.058643065,-0.002891369615981635,0.005497199180834348,-0.003509715550328987
2024-01-16T20:35:58.457256,10.223241,0.8714894,1.6448165,0.2144137,0.044593163,-0.0580322,-0.0024895158033327093,0.005546618520457541,-0.004726158604428334
2024-01-16T20:35:58.746413,9.873688,0.58657944,1.3718776,0.2565634,-0.030543262,-0.004886922,-0.0027542613495345966,0.005530869129581822,-0.003565488811814767
2024-01-16T20:35:58.970568,9.662998,0.6655881,1.0007763,0.25350907,-0.14721853,0.17959438,-0.002441086209060193,0.005507177830915363,-0.004631346405962225
2024-01-16T20:35:59.282725,9.765948,0.59136784,0.6536171,0.18509217,0.1441642,-0.09468412,-0.002759327958028699,0.005450279014283754,-0.0036410245341731923
2024-01-16T20:35:59.622722,9.856929,0.79248077,0.9576807,0.23335053,-0.07513642,0.095294975,-0.003011128798765159,0.005184952237290191,-0.0027311605939962375
2024-01-16T20:35:59.703697,9.797073,0.8571242,0.50517654,0.3707952,-0.06414085,0.09468412,-0.0031912305828658877,0.005124766497973807,-0.0018248940174572666
2024-01-16T20:36:00.228722,9.68694,0.39983168,0.2753332,0.36468655,-0.1142318,0.018936822,-0.0028134833404229904,0.005252708792315377,-0.002606214520293728
2024-01-16T20:36:00.536722,9.940725,0.49559975,0.90740246,0.116675265,0.013439035,0.053145275,-0.002615074322933358,0.005292415769260172,-0.003414637835844917
2024-01-16T20:36:00.907877,10.642226,0.5554548,1.4197617,0.17715092,-0.013439035,0.077579886,-0.0028310698565642096,0.005283670461389212,-0.002650992026594183
2024-01-16T20:36:01.420031,9.378088,0.8499416,1.2689269,0.105068825,0.029932396,0.09407325,-0.002728188093734771,0.004643457076067511,-0.003042736088418495
2024-01-16T20:36:01.573031,9.473856,0.7110779,0.94331545,0.015271631,0.11789699,-0.028710667,-0.0025457224217766503,0.00469649981383364,-0.0037420403019284426
2024-01-16T20:36:02.014186,9.742006,0.45489833,0.20590134,0.23823744,0.10262536,0.073303826,-0.002660245672832789,0.004670305297956779,-0.0030575980955575115
2024-01-16T20:36:02.268291,10.204087,0.39264908,0.7733272,0.10323623,0.06169739,0.07819075,-0.002840163356744548,0.0046362429739326555,-0.002416572479695597
2024-01-16T20:36:02.449291,9.818622,0.58418524,1.3359646,0.15088372,0.008552114,0.1301143,-0.0026758689403499148,0.0046819398271518925,-0.0030345099344189505
2024-01-16T20:36:02.641291,9.742006,0.24660277,0.90979666,0.124005646,0.050701816,0.09101892,-0.002600048759769031,0.005294547641469371,-0.0030371300097249655
2024-01-16T20:36:02.801445,9.916783,0.15083471,1.3551182,0.11728613,0.03176499,0.0720821,-0.002445955682969847,0.005451938462562413,-0.0035901227109552364
2024-01-16T20:36:03.666705,9.92636,0.4261679,0.8858546,0.065973446,0.015882496,0.07452556,-0.0022468058942449157,0.005490760701681202,-0.0041278309884106015
2024-01-16T20:36:03.752689,9.995792,0.45968673,1.1875241,0.093462385,0.084910266,0.086132,-0.002367982398204107,0.005481950195103818,-0.003585707399401426
2024-01-16T20:36:03.886249,9.251195,0.6895301,1.2761095,0.05131268,0.055588737,0.035430185,-0.0022375314381840434,0.005518239521540047,-0.004106025667029761
2024-01-16T20:36:04.780739,10.0269165,0.1388637,1.1683705,0.1863139,0.047647487,0.14110987,-0.002138867790592665,0.005531531829707408,-0.004617258226625249
2024-01-16T20:36:04.862739,10.125079,0.29688102,1.3694834,0.17287487,0.07574729,0.09407325,-0.0019353295986578789,0.005069677316873786,-0.004598701581734247
2024-01-16T20:36:04.952739,9.830592,0.39025488,0.6631939,0.20586158,-0.01282817,0.06414085,-0.0014921577732768363,0.004923477518099408,-0.004448294874105908
2024-01-16T20:36:05.282894,9.983821,0.36391866,1.3000516,0.23151793,0.032986723,-0.0012217305,-0.0016249645163283278,0.004851354607741101,-0.003996721911977108
